"54"	"8"	"4"	"53"	"59.7099990844727"	"46.2000007629395"	"33"	"13"	"6"	"33.4300003051758"	"43.939998626709"	"35.8899993896484"	"999"	"999"	"999"	"999"	"999"	"999"
"68"	"13"	"2"	"60.8300018310547"	"57.0800018310547"	"59.0800018310547"	"78"	"17"	"11"	"60.8300018310547"	"54.4500007629395"	"56.5"	"89"	"16"	"17"	"60.8300018310547"	"59.7099990844727"	"61.6500015258789"
"51"	"11"	"2"	"60.8300018310547"	"59.7099990844727"	"56.5"	"55"	"13"	"6"	"60.8300018310547"	"59.7099990844727"	"61.6500015258789"	"89"	"15"	"20"	"56.9099998474121"	"62.3400001525879"	"61.6500015258789"
"56"	"0"	"0"	"41.2599983215332"	"22.9099998474121"	"28.1599998474121"	"87"	"8"	"5"	"37.3400001525879"	"33.4199981689453"	"23.0100002288818"	"49"	"9"	"15"	"49.0900001525879"	"49.189998626709"	"43.6199989318848"
"59"	"999"	"4"	"45.1699981689453"	"59.7099990844727"	"46.2000007629395"	"75"	"12"	"3"	"53"	"49.189998626709"	"51.3499984741211"	"101"	"17"	"8"	"60.8300018310547"	"49.189998626709"	"46.2000007629395"
"66"	"1"	"2"	"37.3400001525879"	"38.6800003051758"	"38.4700012207031"	"55"	"6"	"2"	"33.4300003051758"	"33.4199981689453"	"38.4700012207031"	"89"	"12"	"14"	"999"	"999"	"999"
"28"	"0"	"1"	"49.0900001525879"	"43.939998626709"	"48.7700004577637"	"42"	"9"	"3"	"60.8300018310547"	"54.4500007629395"	"61.6500015258789"	"67"	"6"	"16"	"60.8300018310547"	"54.4500007629395"	"61.6500015258789"
"28"	"0"	"2"	"56.9099998474121"	"54.4500007629395"	"53.9199981689453"	"35"	"5"	"1"	"53"	"46.5699996948242"	"48.7700004577637"	"999"	"999"	"999"	"999"	"999"	"999"
"69"	"3"	"2"	"45.1699981689453"	"36.0499992370605"	"46.2000007629395"	"50"	"7"	"9"	"41.2599983215332"	"36.0499992370605"	"43.6199989318848"	"86"	"12"	"11"	"56.9099998474121"	"49.189998626709"	"48.7700004577637"
"77"	"13"	"3"	"60.8300018310547"	"62.3400001525879"	"59.0800018310547"	"96"	"15"	"5"	"60.8300018310547"	"59.7099990844727"	"61.6500015258789"	"999"	"999"	"999"	"999"	"999"	"999"
"82"	"15"	"4"	"53"	"33.4199981689453"	"53.9199981689453"	"106"	"17"	"12"	"56.9099998474121"	"43.939998626709"	"61.6500015258789"	"118"	"24"	"25"	"60.8300018310547"	"49.189998626709"	"56.5"
"82"	"14"	"4"	"60.8300018310547"	"62.3400001525879"	"61.6500015258789"	"95"	"16"	"5"	"56.9099998474121"	"59.7099990844727"	"61.6500015258789"	"999"	"999"	"999"	"999"	"999"	"999"
"39"	"13"	"2"	"56.9099998474121"	"57.0800018310547"	"59.0800018310547"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"
"45"	"3"	"8"	"60.8300018310547"	"51.8199996948242"	"56.5"	"15"	"10"	"9"	"53"	"51.8199996948242"	"46.2000007629395"	"89"	"21"	"24"	"56.9099998474121"	"54.4500007629395"	"61.6500015258789"
